title,price,rating,url,platform
"iPhone 16 Plus 256 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; ...",89900.0,4.6,https://www.amazon.in/iPhone-16-Plus-256-Ultrmarine/dp/B0DGJGRDDS/ref=sr_1_13?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w6qg-4GpE7dFwCGgH5DZrO2vi-MXVINIxf4zLGm6uhEG41m4jtWUCK4B18H-i3TeLziWqA-__18LfHi7V0Oygx5lErcuMHzT4h8oX0LAP4OEtmW0oLpUieNcikeFip3XtpOk7mOJbhpndE6bCPHRRP53OCl5XET0s4a1XBKKy3TQdFHYJ8l5aKgdVTsm4-H74D2ThGgM7zMn7i3wY622JBI.8kXzYh8ZIoFHnkT2pyXxR_cW9C_w7atLkYV1LGGhay4&dib_tag=se&keywords=iPhone+16&qid=1762483303&sr=8-13,Amazon
"iPhone 16 Plus 256 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; ...",89900.0,4.6,https://www.amazon.in/iPhone-16-Plus-256-GB/dp/B0DGJ8DP1M/ref=sr_1_14?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w6qg-4GpE7dFwCGgH5DZrO2vi-MXVINIxf4zLGm6uhEG41m4jtWUCK4B18H-i3TeLziWqA-__18LfHi7V0Oygx5lErcuMHzT4h8oX0LAP4OEtmW0oLpUieNcikeFip3XtpOk7mOJbhpndE6bCPHRRP53OCl5XET0s4a1XBKKy3TQdFHYJ8l5aKgdVTsm4-H74D2ThGgM7zMn7i3wY622JBI.8kXzYh8ZIoFHnkT2pyXxR_cW9C_w7atLkYV1LGGhay4&dib_tag=se&keywords=iPhone+16&qid=1762483303&sr=8-14,Amazon
Apple iPhone 15 (128 GB) - Blue,52990.0,4.5,https://www.amazon.in/Apple-iPhone-15-128-GB/dp/B0CHX2F5QT/ref=sr_1_15?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w6qg-4GpE7dFwCGgH5DZrO2vi-MXVINIxf4zLGm6uhEG41m4jtWUCK4B18H-i3TeLziWqA-__18LfHi7V0Oygx5lErcuMHzT4h8oX0LAP4OEtmW0oLpUieNcikeFip3XtpOk7mOJbhpndE6bCPHRRP53OCl5XET0s4a1XBKKy3TQdFHYJ8l5aKgdVTsm4-H74D2ThGgM7zMn7i3wY622JBI.8kXzYh8ZIoFHnkT2pyXxR_cW9C_w7atLkYV1LGGhay4&dib_tag=se&keywords=iPhone+16&qid=1762483303&sr=8-15,Amazon
"iPhone 16 Plus 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; ...",76490.0,4.6,https://www.amazon.in/iPhone-16-128-Plus-Ultrmarine/dp/B0DGJ65N7V/ref=sr_1_16?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w6qg-4GpE7dFwCGgH5DZrO2vi-MXVINIxf4zLGm6uhEG41m4jtWUCK4B18H-i3TeLziWqA-__18LfHi7V0Oygx5lErcuMHzT4h8oX0LAP4OEtmW0oLpUieNcikeFip3XtpOk7mOJbhpndE6bCPHRRP53OCl5XET0s4a1XBKKy3TQdFHYJ8l5aKgdVTsm4-H74D2ThGgM7zMn7i3wY622JBI.8kXzYh8ZIoFHnkT2pyXxR_cW9C_w7atLkYV1LGGhay4&dib_tag=se&keywords=iPhone+16&qid=1762483303&sr=8-16,Amazon
Apple iPhone 15 (128 GB) - Pink,51990.0,4.5,https://www.amazon.in/Apple-iPhone-15-128-GB/dp/B0CHX3TW6X/ref=sr_1_17?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w6qg-4GpE7dFwCGgH5DZrO2vi-MXVINIxf4zLGm6uhEG41m4jtWUCK4B18H-i3TeLziWqA-__18LfHi7V0Oygx5lErcuMHzT4h8oX0LAP4OEtmW0oLpUieNcikeFip3XtpOk7mOJbhpndE6bCPHRRP53OCl5XET0s4a1XBKKy3TQdFHYJ8l5aKgdVTsm4-H74D2ThGgM7zMn7i3wY622JBI.8kXzYh8ZIoFHnkT2pyXxR_cW9C_w7atLkYV1LGGhay4&dib_tag=se&keywords=iPhone+16&qid=1762483303&sr=8-17,Amazon
"Apple iPhone 16 (Black, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYNBDOZI&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Pink, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMAMTBLL&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQFWJVDRSHM.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Black, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-black-256-gb/p/itm86da1977dcdf1?pid=MOBH4DQFZCJJXUFG&lid=LSTMOBH4DQFZCJJXUFGO5DY3W&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQFZCJJXUFG.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Ultramarine, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-128-gb/p/itmcc210cae43fba?pid=MOBH4DQFYZT6EH2F&lid=LSTMOBH4DQFYZT6EH2FXM70WU&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQFYZT6EH2F.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (White, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-white-128-gb/p/itm7c0281cd247be?pid=MOBH4DQF849HCG6G&lid=LSTMOBH4DQF849HCG6GXHBPXY&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQF849HCG6G.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Teal, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-teal-128-gb/p/itmce4bb3f55cc2f?pid=MOBH4DQFSY9ETDUU&lid=LSTMOBH4DQFSY9ETDUUI6AN3O&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQFSY9ETDUU.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (White, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-white-256-gb/p/itma0ed9b33a2973?pid=MOBH4DQFCU7ZY9HG&lid=LSTMOBH4DQFCU7ZY9HGOIRVNY&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQFCU7ZY9HG.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Teal, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-teal-256-gb/p/itm2b7be11cfadef?pid=MOBH4DQFYKJHESFG&lid=LSTMOBH4DQFYKJHESFGP6ZE0Z&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQFYKJHESFG.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Pink, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-pink-256-gb/p/itm0d8c695cded44?pid=MOBH4DQF28XAYM2S&lid=LSTMOBH4DQF28XAYM2S3JPA23&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQF28XAYM2S.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Ultramarine, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-256-gb/p/itm03cecd3e85111?pid=MOBH4DQFMGE7UC8Q&lid=LSTMOBH4DQFMGE7UC8QXZXA8M&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=41c3797d-e145-4a6e-a29b-43a45455d437.MOBH4DQFMGE7UC8Q.SEARCH&ppt=hp&ppn=hp&ssid=auemf61p280000001762483314608&qH=8e0ee2dac8c1afb1,Flipkart
