title,price,rating,url,platform,price_num
Apple iPhone 15 (128 GB) - Blue,53990.0,4.5,https://www.amazon.in/Apple-iPhone-15-128-GB/dp/B0CHX2F5QT/ref=sr_1_17?dib=eyJ2IjoiMSJ9.wa1Mduoi5z5GFkGrEynB8VggXnizsSnVkNuANSqWzf6vi-MXVINIxf4zLGm6uhEGIbdWo1QcODGLpFpTY7TXENs0USUbKgMP6KgKMYimLff3lm3viKqiSBZYi6ZAelS1fOhaCdyKjXPzDAKPP5wXW_7lpVYiKC0Jb6vkxbg-89JAoOOte1nnJ59uTZ7vxX2OnXoe-FQU-GCGMmBSva3-WaRD448-GgTj6jNK-X2B7ac.-o_wjrRMw5cqrvB4iOnRoen-LA_pXmhKkRnU-EbJCfo&dib_tag=se&keywords=iPhone+16&qid=1762579394&sr=8-17,Amazon,53990.0
"Apple iPhone 16 (Black, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYNBDOZI&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,69900.0
"Apple iPhone 16 (Pink, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMAMTBLL&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQFWJVDRSHM.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,69900.0
"Apple iPhone 16 (Black, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-black-256-gb/p/itm86da1977dcdf1?pid=MOBH4DQFZCJJXUFG&lid=LSTMOBH4DQFZCJJXUFGO5DY3W&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQFZCJJXUFG.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,79900.0
"Apple iPhone 16 (White, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-white-128-gb/p/itm7c0281cd247be?pid=MOBH4DQF849HCG6G&lid=LSTMOBH4DQF849HCG6GXHBPXY&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQF849HCG6G.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,69900.0
"Apple iPhone 16 (Teal, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-teal-128-gb/p/itmce4bb3f55cc2f?pid=MOBH4DQFSY9ETDUU&lid=LSTMOBH4DQFSY9ETDUUI6AN3O&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQFSY9ETDUU.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,69900.0
"Apple iPhone 16 (White, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-white-256-gb/p/itma0ed9b33a2973?pid=MOBH4DQFCU7ZY9HG&lid=LSTMOBH4DQFCU7ZY9HGOIRVNY&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQFCU7ZY9HG.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,79900.0
"Apple iPhone 16 (Ultramarine, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-128-gb/p/itmcc210cae43fba?pid=MOBH4DQFYZT6EH2F&lid=LSTMOBH4DQFYZT6EH2FXM70WU&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQFYZT6EH2F.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,69900.0
"Apple iPhone 16 (Teal, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-teal-256-gb/p/itm2b7be11cfadef?pid=MOBH4DQFYKJHESFG&lid=LSTMOBH4DQFYKJHESFG4RZ0KX&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQFYKJHESFG.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,79900.0
"Apple iPhone 16 (Pink, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-pink-256-gb/p/itm0d8c695cded44?pid=MOBH4DQF28XAYM2S&lid=LSTMOBH4DQF28XAYM2S3JPA23&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQF28XAYM2S.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,79900.0
"Apple iPhone 16 (Ultramarine, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-256-gb/p/itm03cecd3e85111?pid=MOBH4DQFMGE7UC8Q&lid=LSTMOBH4DQFMGE7UC8QXZXA8M&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=e0d8ec42-42d3-4c1d-8550-86006f59c6e5.MOBH4DQFMGE7UC8Q.SEARCH&ppt=None&ppn=None&ssid=6pibzmhnxs0000001762579403087&qH=8e0ee2dac8c1afb1,Flipkart,79900.0
