title,price,rating,url,platform
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Teal",6.0,,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGJH8RYG/ref=sr_1_3?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-3,Amazon
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Black",6.0,,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGJHBX5Y/ref=sr_1_4?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-4,Amazon
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Pink",6.0,,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGJ8YZDF/ref=sr_1_5?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-5,Amazon
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; White",6.0,,https://www.amazon.in/iPhone-16-128-GB-Control/dp/B0DGHZWBYB/ref=sr_1_6?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-6,Amazon
"iPhone 16 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Ultra...",6.0,,https://www.amazon.in/iPhone-16-128-GB-Ultramarine/dp/B0DGJ7TGDR/ref=sr_1_7?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-7,Amazon
"iPhone Plus 16 256 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; ...",8.0,,https://www.amazon.in/iPhone-Plus-16-256-GB/dp/B0DGJ8QKSF/ref=sr_1_8?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-8,Amazon
"iPhone 16 Plus 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; ...",7.0,,https://www.amazon.in/iPhone-16-128-Plus-Ultrmarine/dp/B0DGJ65N7V/ref=sr_1_9?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-9,Amazon
"iPhone 16 Plus 128 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; ...",7.0,,https://www.amazon.in/iPhone-16-Plus-128-GB/dp/B0DGJ6JS1D/ref=sr_1_10?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-10,Amazon
"iPhone 16 Plus 256 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; ...",8.0,,https://www.amazon.in/iPhone-16-Plus-256-Ultrmarine/dp/B0DGJGRDDS/ref=sr_1_11?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-11,Amazon
"iPhone 17 Pro 256 GB: 15.93 cm (6.3″) Display with Promotion up to 120Hz, A19 Pro Chip, Breakthrough Battery Life, Pro Fus...",1.0,,https://www.amazon.in/iPhone-Pro-256-Promotion-Breakthrough/dp/B0FQFYYPZF/ref=sr_1_12?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w1mvqxT3IogBQqa06CU92GRtFRNOPqmw4ggNnOLjMJRNirc_S9HJP76C1wPpMQP8kiEgnIjQ9ynxmw0a_7g_s3t0zkvFP42H0nKJ5Hn4MoYwFKoQ7Z7467N_f5yxk-LUvWuGYSndPVAbECYLNzGsDzs9uJIA2Gzb1xD7tEHyPlubZzpP_XYTn3CuuiIy7J75G_i9c_GYVHxT_dvzXv3Yx6A.9BFChGtqSaYgBaVgfdBOrRAnxGVEp6Tqv3G3Hv-bTqc&dib_tag=se&keywords=iPhone+16&qid=1762482660&sr=8-12,Amazon
