title,price,rating,url,platform
VONZEE Compatible with iPhone 16 Case Luxury Retro Flowers Floral Clear for Magnetic Wireless Charging Case Shockproof Cas...,299.0,4.0,https://www.amazon.in/VONZEE-Compatible-iPhone-16-Shockproof/dp/B0F7DQ2GGN/ref=sr_1_14?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w46GRN4ttkEM46fA7yPcBL2GjE0-SwppqrqGRz7at4gDotYpU7Fkd9gqL7PY3gD2n03D4KU5NU5Kv8x8OvbQrorf-HGnJ2Gi8F-l3fViAMJ2f8IpY5vVoE9mzOqeszUdICAlgd7w__5I70C78mA1L0ss1tEpiphAWFzsHcaGv9A0THnsvzKsGdpuTM8ln1CIh7e5Jmzn9iP9MsFwm6Ls4CU.5YRPNEm5DabMXiQRr0kmRfLiMHxX1Z9aH48s69TXjQI&dib_tag=se&keywords=iPhone+16&qid=1762526142&sr=8-14,Amazon
Apple iPhone 15 (128 GB) - Pink,53990.0,4.5,https://www.amazon.in/Apple-iPhone-15-128-GB/dp/B0CHX3TW6X/ref=sr_1_15?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w46GRN4ttkEM46fA7yPcBL2GjE0-SwppqrqGRz7at4gDotYpU7Fkd9gqL7PY3gD2n03D4KU5NU5Kv8x8OvbQrorf-HGnJ2Gi8F-l3fViAMJ2f8IpY5vVoE9mzOqeszUdICAlgd7w__5I70C78mA1L0ss1tEpiphAWFzsHcaGv9A0THnsvzKsGdpuTM8ln1CIh7e5Jmzn9iP9MsFwm6Ls4CU.5YRPNEm5DabMXiQRr0kmRfLiMHxX1Z9aH48s69TXjQI&dib_tag=se&keywords=iPhone+16&qid=1762526142&sr=8-15,Amazon
Enflamo Hard Clear Shockproof Transpareant Thermoplastic Polyurethane Magnatic Clear Case Cover for iPhone 16 | Ultra Hybr...,169.0,4.2,https://www.amazon.in/Enflamo-Shockproof-Transpareant-Magnatic-Protection/dp/B0DGLZF3PG/ref=sr_1_16?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w46GRN4ttkEM46fA7yPcBL2GjE0-SwppqrqGRz7at4gDotYpU7Fkd9gqL7PY3gD2n03D4KU5NU5Kv8x8OvbQrorf-HGnJ2Gi8F-l3fViAMJ2f8IpY5vVoE9mzOqeszUdICAlgd7w__5I70C78mA1L0ss1tEpiphAWFzsHcaGv9A0THnsvzKsGdpuTM8ln1CIh7e5Jmzn9iP9MsFwm6Ls4CU.5YRPNEm5DabMXiQRr0kmRfLiMHxX1Z9aH48s69TXjQI&dib_tag=se&keywords=iPhone+16&qid=1762526142&sr=8-16,Amazon
Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 16 / iPhone 15 (2 Pack),1499.0,4.3,https://www.amazon.in/Spigen-Tempered-Screen-Protector-Smartphone/dp/B0C9RX4MLV/ref=sr_1_17?dib=eyJ2IjoiMSJ9.PEzr0xv2GBG2CIBcQbA3w46GRN4ttkEM46fA7yPcBL2GjE0-SwppqrqGRz7at4gDotYpU7Fkd9gqL7PY3gD2n03D4KU5NU5Kv8x8OvbQrorf-HGnJ2Gi8F-l3fViAMJ2f8IpY5vVoE9mzOqeszUdICAlgd7w__5I70C78mA1L0ss1tEpiphAWFzsHcaGv9A0THnsvzKsGdpuTM8ln1CIh7e5Jmzn9iP9MsFwm6Ls4CU.5YRPNEm5DabMXiQRr0kmRfLiMHxX1Z9aH48s69TXjQI&dib_tag=se&keywords=iPhone+16&qid=1762526142&sr=8-17,Amazon
"Apple iPhone 16 (Black, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-black-128-gb/p/itmb07d67f995271?pid=MOBH4DQFG8NKFRDY&lid=LSTMOBH4DQFG8NKFRDYNBDOZI&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&spotlightTagId=default_BestsellerId_tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQFG8NKFRDY.SEARCH&ppt=sp&ppn=sp&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Pink, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-pink-128-gb/p/itmc2e910b4d0b1c?pid=MOBH4DQFWJVDRSHM&lid=LSTMOBH4DQFWJVDRSHMAMTBLL&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQFWJVDRSHM.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Black, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-black-256-gb/p/itm86da1977dcdf1?pid=MOBH4DQFZCJJXUFG&lid=LSTMOBH4DQFZCJJXUFGO5DY3W&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQFZCJJXUFG.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (White, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-white-128-gb/p/itm7c0281cd247be?pid=MOBH4DQF849HCG6G&lid=LSTMOBH4DQF849HCG6GXHBPXY&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQF849HCG6G.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Teal, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-teal-128-gb/p/itmce4bb3f55cc2f?pid=MOBH4DQFSY9ETDUU&lid=LSTMOBH4DQFSY9ETDUUI6AN3O&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQFSY9ETDUU.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Ultramarine, 128 GB)","₹69,900",4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-128-gb/p/itmcc210cae43fba?pid=MOBH4DQFYZT6EH2F&lid=LSTMOBH4DQFYZT6EH2FXM70WU&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQFYZT6EH2F.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (White, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-white-256-gb/p/itma0ed9b33a2973?pid=MOBH4DQFCU7ZY9HG&lid=LSTMOBH4DQFCU7ZY9HGOIRVNY&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQFCU7ZY9HG.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Teal, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-teal-256-gb/p/itm2b7be11cfadef?pid=MOBH4DQFYKJHESFG&lid=LSTMOBH4DQFYKJHESFGP6ZE0Z&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQFYKJHESFG.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Pink, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-pink-256-gb/p/itm0d8c695cded44?pid=MOBH4DQF28XAYM2S&lid=LSTMOBH4DQF28XAYM2S3JPA23&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQF28XAYM2S.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
"Apple iPhone 16 (Ultramarine, 256 GB)","₹79,900",4.6,https://www.flipkart.com/apple-iphone-16-ultramarine-256-gb/p/itm03cecd3e85111?pid=MOBH4DQFMGE7UC8Q&lid=LSTMOBH4DQFMGE7UC8QXZXA8M&marketplace=FLIPKART&q=iPhone+16&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=499cfabc-aced-4d98-9dc3-d710a90c8aab.MOBH4DQFMGE7UC8Q.SEARCH&ppt=hp&ppn=homepage&ssid=crjwzjnsk00000001762526150766&qH=8e0ee2dac8c1afb1,Flipkart
