title,price,rating,url,platform,timestamp
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Silverblue, 12GB RAM, 512GB Storage), Titanium Frame, Snap...",141999.0,4.3,https://www.amazon.in/Samsung-Smartphone-Silverblue-Snapdragon-ProVisual/dp/B0DSBTKP5Q/ref=sr_1_3?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-3,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Gray, 12GB RAM, 256GB Storage), Titanium Frame, Snapdragon...",129999.0,4.3,https://www.amazon.in/Samsung-Smartphone-Titanium-Snapdragon-ProVisual/dp/B0DSKMV3ZC/ref=sr_1_4?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-4,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Black, 12GB RAM, 512GB Storage), Titanium Frame, Snapdrago...",141999.0,4.3,https://www.amazon.in/Samsung-Smartphone-Titanium-Snapdragon-ProVisual/dp/B0DSKMKJV5/ref=sr_1_5?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-5,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Whitesilver, 12GB RAM, 256GB Storage)",104699.0,3.8,https://www.amazon.in/Samsung-Galaxy-Titanium-Whitesilver-Storage/dp/B0FMYC2ZPS/ref=sr_1_6?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-6,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Black, 12GB RAM, 256GB Storage), Titanium Frame, Snapdrago...",129999.0,4.3,https://www.amazon.in/Samsung-Smartphone-Titanium-Snapdragon-ProVisual/dp/B0DSKNQW8F/ref=sr_1_7?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-7,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Gray, 12GB RAM, 512GB Storage), Titanium Frame, Snapdragon...",141999.0,4.3,https://www.amazon.in/Samsung-Smartphone-Titanium-Snapdragon-ProVisual/dp/B0DT4N4Z28/ref=sr_1_8?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-8,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Whitesilver, 12GB RAM, 512GB Storage), Titanium Frame, Sna...",141999.0,4.3,https://www.amazon.in/Samsung-Smartphone-Whitesilver-Snapdragon-ProVisual/dp/B0DSKLSV63/ref=sr_1_9?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-9,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Silverblue, 12GB RAM, 256GB Storage), Titanium Frame, Snap...",None,4.3,https://www.amazon.in/Samsung-Smartphone-Silverblue-Snapdragon-ProVisual/dp/B0DSKNKCYX/ref=sr_1_10?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-10,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G Smartphone with Galaxy AI (Titanium Whitesilver, 12GB RAM, 256GB Storage), Titanium Frame, Sna...",129999.0,4.3,https://www.amazon.in/Samsung-Smartphone-Whitesilver-Snapdragon-ProVisual/dp/B0DSKL9MQ8/ref=sr_1_12?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-12,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S24 Ultra 5G AI Smartphone with Galaxy AI (Titanium Gray, 12GB, 256GB Storage), Snapdragon 8 Gen 3, 200 MP ...",84999.0,4.5,https://www.amazon.in/Samsung-Galaxy-Smartphone-Titanium-Storage/dp/B0CS5XW6TN/ref=sr_1_13?dib=eyJ2IjoiMSJ9.FrXgqak9xCz5DskZPAra79dkgwjaSJmXMyF3N8kE-9hylhhiAq25p0mVl1ZwNQsub0lFGBeY2c1JfEoGMkGxUwDwLV1EfgnQWP_9Z8-wQeYehK6SZMTjOKPe1NsgXNEHgxnY_bkhLMoy4q3_8YQ7_GjnTdG7SvJkpZQKPH4MrNNZohUk1fSw6ZsQVrCE8YMb9tfEIMdYh_TG5T4tYRsZ4HNzZGywOX1A8GqszoGr8Gc.AzxOn8FcVOSIBmEZcRaR2ZfATJ_7-LNBQe8O19aIF_c&dib_tag=se&keywords=Samsung+Galaxy+S25+Ultra+5G&qid=1762186763&sr=8-13,Amazon,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Silverblue, 256 GB)","₹1,22,000",4.6,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-silverblue-256-gb/p/itm413a5c3f30151?pid=MOBH8K8U5FWQWD6G&lid=LSTMOBH8K8U5FWQWD6G21GTMT&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_1&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8U5FWQWD6G.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Black, 256 GB)","₹1,29,999",4.6,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-black-256-gb/p/itm09d676ceb930d?pid=MOBH8K8UVNGVNGKN&lid=LSTMOBH8K8UVNGVNGKNFV5MBM&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_2&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8UVNGVNGKN.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Whitesilver, 512 GB)","₹1,41,999",4.6,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-whitesilver-512-gb/p/itm28d4275302a07?pid=MOBH8K8URFQT737M&lid=LSTMOBH8K8URFQT737MZHYHWJ&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_3&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8URFQT737M.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Whitesilver, 256 GB)","₹1,07,799",4.6,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-whitesilver-256-gb/p/itm9beb2f2beaa5e?pid=MOBH8K8U56WRFZFR&lid=LSTMOBH8K8U56WRFZFR80TDUH&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8U56WRFZFR.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung S25 Ultra 5G (Titanium Gray, 256 GB)","₹1,29,999",4.6,https://www.flipkart.com/samsung-s25-ultra-5g-titanium-gray-256-gb/p/itm566994e00dfc0?pid=MOBH8K8U7F5FKSXA&lid=LSTMOBH8K8U7F5FKSXAGU1LLH&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8U7F5FKSXA.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Silverblue, 512 GB)","₹1,41,999",4.6,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-silverblue-512-gb/p/itm2ce28bbf75993?pid=MOBH8K8UVQCSQE3Z&lid=LSTMOBH8K8UVQCSQE3Z5XVS59&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8UVQCSQE3Z.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Black, 512 GB)","₹1,41,999",4.6,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-black-512-gb/p/itmc5f14b041aa5b?pid=MOBH8K8UZPUKTTXK&lid=LSTMOBH8K8UZPUKTTXKDDLTOJ&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8UZPUKTTXK.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Silverblue, 1024 GB)","₹1,65,999",4.6,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-silverblue-1024-gb/p/itm7d0e1ef71672e?pid=MOBH8K8UFSUDUUZZ&lid=LSTMOBH8K8UFSUDUUZZBUZ1UW&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8UFSUDUUZZ.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung S25 Ultra (Titanium Silverblue, 256 GB)","₹1,02,998",4.3,https://www.flipkart.com/samsung-s25-ultra-titanium-silverblue-256-gb/p/itmd7779f319f51d?pid=MOBHE3GH87GTJNFZ&lid=LSTMOBHE3GH87GTJNFZV3YL4T&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBHE3GH87GTJNFZ.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
"Samsung Galaxy S25 Ultra 5G (Titanium Gray, 512 GB)","₹1,41,999",4.6,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-gray-512-gb/p/itm4edf9ee3c6c2d?pid=MOBH8K8U2FZXCP2R&lid=LSTMOBH8K8U2FZXCP2R0C4UGD&marketplace=FLIPKART&q=Samsung+Galaxy+S25+Ultra+5G&store=tyy%2F4io&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=a754e237-0d41-488c-9998-f33864d24661.MOBH8K8U2FZXCP2R.SEARCH&ppt=hp&ppn=hp&ssid=6nizkykmgg0000001762186772824&qH=51f16c0a2e4c240c,Flipkart,2025-11-03 21:49:44
